IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
11026,11024,NULL,115,1252,607,391056,3629,94,397,Наименование проекта11026,г. Майкоп,NULL,2,NULL,NULL
11059,11057,NULL,115,1295,604,391056,3608,135,204,Наименование проекта11059,Москва,NULL,2,NULL,NULL
11092,11090,NULL,115,1300,606,391056,3624,152,535,Наименование проекта11092,г. Санкт-Петербург,NULL,2,NULL,NULL
11125,11123,NULL,118,1893,608,391056,3648,117,192,Наименование проекта11125,г.Людиново,NULL,2,NULL,NULL
11164,11162,NULL,115,1825,618,391056,0,101,202,Наименование проекта11164,поселок Северный,NULL,2,NULL,NULL
11197,11195,NULL,116,1047,608,391056,3645,139,389,Наименование проекта11197,Нижний Новгород,NULL,2,NULL,NULL
11230,11228,NULL,115,1249,602,391056,3597,135,144,Наименование проекта11230,г.Москва,NULL,2,NULL,NULL
11261,11228,NULL,115,1435,602,391056,3597,135,143,Наименование проекта11261,г.Москва,NULL,2,NULL,NULL
11327,11325,8320,115,1769,606,20761,3619,131,399,Наименование проекта11327,с. Пригородка Усманского района,2016-04-05,1,2016-06-21,NULL
11360,11358,NULL,116,1372,607,391056,3633,156,381,Наименование проекта11360,Нижняя Тура,NULL,2,NULL,NULL
11393,11391,NULL,115,1903,591,391056,3565,136,601,Наименование проекта11393,Балашиха,NULL,0,NULL,NULL
11426,11424,NULL,115,1554,603,391056,3602,156,625,Наименование проекта11426,Качканар,NULL,0,NULL,NULL
11460,11458,1273,692,1775,602,20761,3597,173,421,Наименование проекта11460,"Карталинский район, с.Еленинка",2016-08-23,1,2016-12-30,NULL
11493,11491,3702,692,1695,607,20761,3635,104,602,Наименование проекта11493,г. Владимир,2016-07-08,1,2016-07-12,NULL
11526,11524,NULL,116,1703,616,391056,20849,135,251,Наименование проекта11526,Зеленоград,NULL,2,NULL,NULL
11559,11557,NULL,115,1842,591,391056,3562,156,408,Наименование проекта11559,Екатеринбург,NULL,0,NULL,NULL
11593,11591,NULL,115,1972,608,391056,3648,102,324,Наименование проекта11593,г. Брянск,NULL,2,NULL,NULL
11626,11624,NULL,115,1793,618,391056,0,99,230,Наименование проекта11626,г. Астрахань,NULL,1,NULL,NULL
11659,15873,NULL,115,1852,611,391056,3666,135,214,Наименование проекта11659,г. Москва,NULL,2,NULL,NULL
11692,11690,NULL,115,1081,594,391056,3572,117,302,Наименование проекта11692,Балабаново,NULL,2,NULL,NULL
11723,11690,NULL,116,1129,594,391056,3572,117,301,Наименование проекта11723,Балабаново,NULL,2,NULL,NULL
11756,11754,NULL,692,1823,607,391056,3641,149,352,Наименование проекта11756,Ростов-на-Дону,NULL,1,NULL,NULL
11789,11787,NULL,692,1013,602,391056,3590,99,259,Наименование проекта11789,Астрахань,NULL,1,NULL,NULL
11822,11820,NULL,692,1084,608,391056,3648,156,340,Наименование проекта11822,Екатеринбург,NULL,1,NULL,NULL
11853,11820,NULL,692,1618,608,391056,3648,156,339,Наименование проекта11853,Екатеринбург,NULL,1,NULL,NULL
11886,11884,NULL,118,1160,598,391056,3584,100,177,Наименование проекта11886,р.п. Чишмы,NULL,1,NULL,NULL
11919,11917,NULL,115,1602,607,391056,3628,128,345,Наименование проекта11919,г. Курган,NULL,2,NULL,NULL
11952,11950,NULL,115,1517,608,391056,3648,156,358,Наименование проекта11952,Екатеринбург,NULL,2,NULL,NULL
11983,11950,NULL,115,1436,606,391056,3619,156,357,Наименование проекта11983,Екатеринбург,NULL,2,NULL,NULL
12014,11950,NULL,115,1625,608,391056,3648,156,359,Наименование проекта12014,Екатеринбург,NULL,2,NULL,NULL
12047,12045,NULL,115,1797,607,391056,3641,100,598,Наименование проекта12047,Уфа,NULL,2,NULL,NULL
12080,12078,NULL,115,1280,607,391056,3641,135,72,Наименование проекта12080,Москва,NULL,2,NULL,NULL
12111,12078,NULL,115,1700,607,391056,3641,135,71,Наименование проекта12111,Москва,NULL,2,NULL,NULL
12144,12142,NULL,115,1404,607,391056,3634,107,418,Наименование проекта12144,с. Нижнедевицк,NULL,2,NULL,NULL
12209,12207,NULL,692,1702,616,391056,20849,135,365,Наименование проекта12209,Москва,NULL,1,NULL,NULL
12242,12240,NULL,115,1657,611,391056,3666,143,289,Наименование проекта12242,г. Новотроицк,NULL,2,NULL,NULL
12275,12273,NULL,115,1581,607,391056,3642,121,575,Наименование проекта12275,г. Кемерово,NULL,2,NULL,NULL
12308,12306,NULL,115,1977,601,391056,3589,175,464,Наименование проекта12308,Чебоксары,NULL,2,NULL,NULL
12341,12339,NULL,115,1820,607,391056,3633,131,386,Наименование проекта12341,г. Грязи,NULL,0,NULL,NULL
12374,12372,7936,692,1929,603,20761,3602,128,487,Наименование проекта12374,г. Курган,2016-07-07,1,2016-07-11,NULL
12407,12405,NULL,116,1190,602,391056,3597,147,597,Наименование проекта12407,"г.Владивосток, поселок Трудовое",NULL,2,NULL,NULL
12440,12438,NULL,117,1975,608,391056,3647,162,450,Наименование проекта12440,г. Зеленодольск,NULL,2,NULL,NULL
12473,12471,NULL,115,1058,618,391056,0,154,534,Наименование проекта12473,Якутск,NULL,2,NULL,NULL
12506,12504,NULL,115,1450,608,391056,3652,167,453,Наименование проекта12506,г. Тюмень,NULL,0,NULL,NULL
12539,12537,NULL,115,1507,607,391056,3643,104,563,Наименование проекта12539,Александров,NULL,2,NULL,NULL
12572,12570,NULL,115,1181,607,391056,3641,139,586,Наименование проекта12572,Выкса,NULL,0,NULL,NULL
12605,12603,NULL,116,1113,608,391056,3651,141,236,Наименование проекта12605,Куйбышев,NULL,2,NULL,NULL
12638,12636,NULL,117,1415,616,391056,20853,136,610,Наименование проекта12638,г. Раменское,NULL,2,NULL,NULL
12669,12636,NULL,117,1554,616,391056,20853,136,611,Наименование проекта12669,г. Раменское,NULL,2,NULL,NULL
12700,12636,NULL,117,1818,616,391056,20853,136,609,Наименование проекта12700,г. Раменское,NULL,2,NULL,NULL
12731,12636,NULL,117,1570,616,391056,20853,136,608,Наименование проекта12731,г. Раменское,NULL,2,NULL,NULL
12764,12762,NULL,115,1519,606,391056,3620,151,410,Наименование проекта12764,г. Жигулевск,NULL,0,NULL,NULL
12797,12795,NULL,115,1073,616,391056,20849,135,126,Наименование проекта12797,Зеленоград,NULL,2,NULL,NULL
12830,12828,NULL,115,1922,604,391056,3610,105,425,Наименование проекта12830,Камышин,NULL,2,NULL,NULL
12863,12861,NULL,115,1639,618,391056,0,154,369,Наименование проекта12863,г. Якутск,NULL,1,NULL,NULL
12896,12894,NULL,115,1466,616,391056,20851,126,472,Наименование проекта12896,Красноярск,NULL,2,NULL,NULL
12929,12927,NULL,115,1577,604,391056,3610,149,252,Наименование проекта12929,Таганрог,NULL,2,NULL,NULL
12962,12960,NULL,115,1502,591,391056,3565,175,322,Наименование проекта12962,г.Чебоксары,NULL,0,NULL,NULL
12995,12993,NULL,115,1756,607,391056,3634,126,565,Наименование проекта12995,г.Канск,NULL,0,NULL,NULL
13028,13026,NULL,115,1526,607,391056,3641,129,181,Наименование проекта13028,г. Курск,NULL,0,NULL,NULL
13061,13059,NULL,692,1545,608,391056,3647,152,336,Наименование проекта13061,Санкт-Петербург,NULL,1,NULL,NULL
13094,13092,NULL,115,1540,600,391056,3587,162,154,Наименование проекта13094,Казань,NULL,2,NULL,NULL
13127,13125,NULL,115,1133,606,391056,3624,150,582,Наименование проекта13127,Рязань,NULL,0,NULL,NULL
13160,13158,NULL,692,1456,602,391056,3595,156,370,Наименование проекта13160,г. Сухой Лог,NULL,2,NULL,NULL
13193,13191,1979,115,1011,608,20761,3651,124,140,Наименование проекта13193,Кострома,2015-07-01,0,2015-07-08,NULL
13226,13224,7936,115,1945,607,20761,3641,139,517,Наименование проекта13226,г. Выкса,2015-12-28,1,2015-12-30,NULL
13292,13290,NULL,115,1251,618,391056,0,152,374,Наименование проекта13292,Санкт-Петербург,NULL,1,NULL,NULL
13325,13323,3702,692,1904,600,20761,3586,156,728,Наименование проекта13325,Новоуральск Свердловской области,2016-09-01,1,2016-09-05,NULL
13358,13356,NULL,115,1665,606,391056,3620,153,248,Наименование проекта13358,г. Саратов,NULL,2,NULL,NULL
13424,13422,NULL,115,1715,607,391056,3643,173,613,Наименование проекта13424,Миасс,NULL,0,NULL,NULL
13457,13455,NULL,115,1322,607,391056,3634,175,240,Наименование проекта13457,г. Чебоксары,NULL,2,NULL,NULL
13488,13455,NULL,115,1852,607,391056,3644,175,241,Наименование проекта13488,г. Чебоксары,NULL,2,NULL,NULL
13519,13455,NULL,115,1064,608,391056,3645,175,242,Наименование проекта13519,г. Чебоксары,NULL,2,NULL,NULL
13552,13550,NULL,116,1704,608,391056,3645,135,156,Наименование проекта13552,Москва,NULL,2,NULL,NULL
13585,13583,NULL,115,1120,598,391056,3580,104,553,Наименование проекта13585,г.Владимир,NULL,0,NULL,NULL
13618,13616,NULL,115,1172,607,391056,3644,100,479,Наименование проекта13618,Уфа,NULL,0,NULL,NULL
13651,13649,NULL,692,1850,608,391056,3645,162,292,Наименование проекта13651,Набережные Челны,NULL,1,NULL,NULL
13684,13682,1281,115,1764,598,277,3580,110,605,Наименование проекта13684,Краснокаменск,NULL,1,NULL,NULL
13717,13715,NULL,115,1241,598,391056,3585,163,268,Наименование проекта13717,г. Тверь,NULL,2,NULL,NULL
13750,13748,NULL,115,1374,598,391056,3582,136,267,Наименование проекта13750,Сергиев Посад,NULL,2,NULL,NULL
13783,13781,NULL,115,1060,600,391056,3587,135,674,Наименование проекта13783,Москва,NULL,0,NULL,NULL
13816,13814,NULL,692,1960,594,391056,3572,168,675,Наименование проекта13816,Узей-Тукля,NULL,1,NULL,NULL
13849,13847,NULL,115,1321,610,391056,3659,168,307,Наименование проекта13849,г. Ижевск,NULL,2,NULL,NULL
13882,13880,NULL,115,1835,607,391056,3629,150,643,Наименование проекта13882,г. Рязань,NULL,0,NULL,NULL
13915,13913,NULL,115,1088,618,391056,0,136,201,Наименование проекта13915,"р.п. Октябрьский, Люберецкий р-он",NULL,1,NULL,NULL
13948,13946,NULL,117,1650,607,391056,3641,105,70,Наименование проекта13948,г. Волгоград,NULL,2,NULL,NULL
13979,13946,NULL,115,1556,607,391056,3641,105,69,Наименование проекта13979,Волгоград,NULL,2,NULL,NULL
14012,14010,1281,692,1534,607,277,3635,162,476,Наименование проекта14012,Набережные Челны,NULL,1,NULL,NULL
14044,14075,NULL,692,1280,591,391056,3565,136,281,Наименование проекта14044,Подольск,NULL,1,NULL,NULL
14078,14076,1935,117,1267,608,20761,3652,107,2,Наименование проекта14078,Воронеж,2015-07-31,0,2015-08-07,NULL
14111,14109,NULL,115,1309,618,391056,0,130,210,Наименование проекта14111,Гатчина,NULL,2,NULL,NULL
14144,14142,NULL,115,1991,611,391056,3664,162,237,Наименование проекта14144,г. Казань,NULL,2,NULL,NULL
14177,14175,NULL,115,1494,607,391056,3636,156,320,Наименование проекта14177,Кушва,NULL,2,NULL,NULL
14210,14208,1273,118,1107,600,20761,3587,135,436,Наименование проекта14210,Москва,2016-11-24,1,2016-11-28,NULL
14241,14208,NULL,115,1755,611,391056,3667,135,437,Наименование проекта14241,Москва,NULL,2,NULL,NULL
14274,14272,NULL,115,1677,607,391056,3629,135,555,Наименование проекта14274,г. Зеленоград,NULL,2,NULL,NULL
14307,14305,1281,115,1663,618,277,0,122,599,Наименование проекта14307,Киров,NULL,1,NULL,NULL
14340,14338,NULL,692,1191,607,391056,3641,152,484,Наименование проекта14340,г. Колпино,NULL,1,NULL,NULL
14394,14392,NULL,116,1697,615,391056,3680,135,161,Наименование проекта14394,Москва,NULL,2,NULL,NULL
14460,14458,NULL,115,1642,607,391056,3635,156,273,Наименование проекта14460,г. Екатеринбург,NULL,2,NULL,NULL
